experience_id,name,source_column,mention_count
Experience_296,搪塑软化处理,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_297,一键小憩模式,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_298,大床模式,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_299,仪表台材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_300,仿麂皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_301,仪表台表面外观材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_302,氛围灯效果,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_303,用料亲肤感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_304,包覆,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_305,化妆镜质感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_306,化妆镜功能感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_307,用户感受,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_308,座椅舒适性,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_309,内饰质感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_310,软质覆盖,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_311,简洁,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_312,皮质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_313,身体接触面真皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_314,用料品质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_315,地毯用料,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_316,质感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,4
Experience_317,麂皮,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_318,真皮舒适,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_319,整洁,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_320,座椅材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_321,内饰造型,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_322,材质,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,3
Experience_323,颜色,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Experience_324,仪表集成,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_325,方向盘,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,2
Experience_326,仪表,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_327,门饰板,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_328,仪表板,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_329,配合间隙面差,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_330,触感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,3
Experience_331,内饰设计,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_332,化妆镜,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_333,调节功能,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_334,氛围感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_335,内饰手感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_336,触摸舒适,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_337,触摸高级,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_338,时尚,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_339,IP及CONSOLE亮饰条,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_340,车内软包覆,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_341,五菱印象,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_342,同级车,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_343,中规中矩设计,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_344,客户最低接受程度,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_345,车载冰箱,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_346,手感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_347,包裹性,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_348,内饰,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_349,高级感,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_350,设计,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_351,座椅,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_352,舒适性,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_353,喇叭网孔,21、劣势点,1
Experience_354,内饰,21、劣势点,2
Experience_355,后排座椅,21、劣势点,1
Experience_356,细节品质,21、劣势点,1
Experience_357,金属制品,21、劣势点,1
Experience_358,软包,21、劣势点,1
Experience_359,门板开关面板,21、劣势点,1
Experience_360,中控台饰板,21、劣势点,2
Experience_361,触感,21、劣势点,1
Experience_362,毛织材质,21、劣势点,1
Experience_363,内饰接缝面,21、劣势点,1
Experience_364,按摩功能,21、劣势点,1
Experience_365,内饰布局,21、劣势点,1
Experience_366,内饰颜色,21、劣势点,1
Experience_367,内饰用料,21、劣势点,1
Experience_368,布料,21、劣势点,1
Experience_369,硬塑料,21、劣势点,2
Experience_370,双连屏设计,21、劣势点,1
Experience_371,内饰材质,21、劣势点,1
Experience_372,内饰设计,21、劣势点,1
Experience_373,用料,21、劣势点,3
Experience_374,按键面板设计,21、劣势点,1
Experience_375,IP台,21、劣势点,1
Experience_376,翻毛皮,21、劣势点,1
Experience_377,软包覆感,21、劣势点,1
Experience_378,做工,21、劣势点,1
Experience_379,精细感,21、劣势点,1
Experience_380,仪表台镀铬饰条,21、劣势点,1
Experience_381,年轻的新潮要求,21、劣势点,1
Experience_382,硬质材质,21、劣势点,1
Experience_383,软包用料,21、劣势点,1
Experience_384,仿皮座椅,21、劣势点,1
Experience_385,第三排空间,21、劣势点,1
Experience_386,材质,21、劣势点,1
Experience_387,Console,21、劣势点,1
Experience_388,门板,21、劣势点,1
Experience_389,顶棚材质,21、劣势点,1
Experience_390,顶棚工艺,21、劣势点,1
Experience_391,唤醒准确率,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_392,语音识别准确率,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_393,响应及时性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_394,功能多样性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_395,AI形象生动性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_396,拾音分区智能性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_397,语音交互流畅度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_398,执行准确性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_399,自然语言交流体验,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_400,响应速度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,2
Experience_401,系统卡顿情况,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_402,语义泛化能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_403,模糊指令理解能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_404,多模态联动（音乐与导航）,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_405,AI联动功能,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_406,网络依赖性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_407,语音助手优势表现,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_408,语音唤醒功能,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_409,屏幕自动熄屏机制,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_410,主界面图标,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_411,应用查找,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_412,识别准确,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_413,可分区识别,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_414,复杂识别,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_415,形象外显互动,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_416,反应灵敏,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_417,反应准确,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_418,语音交互流畅,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_419,语音交互精准,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_420,基本控制功能响应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_421,语音增强,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_422,语音助手响应速度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_423,多指令并发执行,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_424,识别灵敏,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_425,连续指令支持,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_426,流畅性,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_427,语音交互打断响应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_428,回复过程中打断接续,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_429,可见即可说,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_430,连续对话,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_431,满足要求,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_432,语音助手反应快捷,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_433,语音灵敏,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_434,语音反应,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_435,灵敏度,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_436,语音启动智驾,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_437,智驾功能设置,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_438,响应水平,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_439,Nomi情绪价值,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_440,自然语言理解力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_441,指令理解能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_442,交互能力,31、针对针对智能座舱中的“语音助手”方面您觉得该车型优劣点的体验是?—优秀点,1
Experience_443,反应速度,31、劣势点,1
Experience_444,理解能力,31、劣势点,1
Experience_445,拒识率,31、劣势点,1
Experience_446,识别准确率,31、劣势点,1
Experience_447,响应速度,31、劣势点,1
Experience_448,同质化,31、劣势点,1
Experience_449,唤醒率,31、劣势点,1
Experience_450,语音对话响应速度,31、劣势点,1
Experience_451,语音识别准确率,31、劣势点,1
Experience_452,连续对话识别,31、劣势点,1
Experience_453,误识别,31、劣势点,1
Experience_454,NFC钥匙,31、劣势点,1
Experience_455,UWB钥匙,31、劣势点,1
Experience_456,车机任务,31、劣势点,1
Experience_457,高级功能,31、劣势点,1
Experience_458,正常水平,31、劣势点,1
Experience_459,触发灵敏度,31、劣势点,1
Experience_460,弱点,31、劣势点,1
Experience_461,乘坐舒适,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_462,座椅躺平,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_463,座椅包裹感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_464,驾驶侧翼承托,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_465,座椅舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,4
Experience_466,座椅包裹性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,5
Experience_467,座椅按摩,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,5
Experience_468,座椅尺寸,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_469,座椅记忆功能,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_470,副驾腿托,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_471,座椅舒适,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_472,座椅包覆感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_473,包裹性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_474,侧面支撑,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_475,零重力座椅,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_476,材质舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_477,舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,3
Experience_478,支撑性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_479,软硬适中性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_480,柔软度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_481,舒适感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_482,功能丰富性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_483,久坐舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_484,头枕,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_485,通风,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_486,按摩,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_487,加热,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_488,面料品质,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_489,包裹感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_490,座椅感受,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_491,座椅舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,3
Experience_492,座椅软硬,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_493,头枕舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_494,空间宽敞性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_495,座椅宽大性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_496,后排舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_497,按摩力度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_498,座椅通风,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_499,座椅加热,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_500,座椅支撑性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_501,座垫软硬,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_502,座椅放倒角度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_503,二排舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_504,功能板块布局,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_505,操作易用性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_506,座垫软硬度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_507,空间宽松感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_508,座椅按摩效果,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_509,座椅软硬度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_510,腿部空间,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_511,坐垫软度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_512,整体体验,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_513,按摩覆盖面积,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_514,主驾舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_515,副驾舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_516,后排舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_517,儿童座椅人性化设计,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_518,座椅空间感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_519,座椅柔软度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_520,座椅尺寸合理性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_521,乘坐拘束感,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_522,座椅硬度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_523,零重力座椅舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_524,躺睡舒适度,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_525,座椅乘托性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_526,0重力座椅舒适性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_527,柔软性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_528,头枕可拆卸性,59、针对乘坐舒适中的“座椅舒适性”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_529,前两排座椅乘坐舒适性,59、劣势点,1
Experience_530,前排零重力,59、劣势点,1
Experience_531,二排过道板扶手,59、劣势点,1
Experience_532,三排乘坐体验,59、劣势点,1
Experience_533,座椅头枕,59、劣势点,1
Experience_534,腿部支撑,59、劣势点,1
Experience_535,柔软度,59、劣势点,1
Experience_536,按摩功能,59、劣势点,1
Experience_537,材质,59、劣势点,1
Experience_538,皮质感,59、劣势点,1
Experience_539,二排承托,59、劣势点,1
Experience_540,6座空间,59、劣势点,1
Experience_541,腿托支撑,59、劣势点,1
Experience_542,硬度,59、劣势点,1
Experience_543,褶皱,59、劣势点,1
Experience_544,缝线品质,59、劣势点,1
Experience_545,脚托,59、劣势点,1
Experience_546,腿托,59、劣势点,1
Experience_547,Y向空间,59、劣势点,1
Experience_548,按摩力度,59、劣势点,1
Experience_549,坐垫按摩,59、劣势点,1
Experience_550,包裹性,59、劣势点,2
Experience_551,座椅长度,59、劣势点,1
Experience_552,座椅硬度,59、劣势点,1
Experience_553,后排坐垫高度,59、劣势点,1
Experience_554,三排座椅靠背硬度,59、劣势点,1
Experience_555,靠背硬度,59、劣势点,1
Experience_556,座垫长度,59、劣势点,1
Experience_557,座椅,59、劣势点,2
Experience_558,后排屏幕,59、劣势点,1
Experience_559,三排头枕,59、劣势点,1
Experience_560,二排扶手,59、劣势点,1
Experience_561,后排靠背,59、劣势点,1
Experience_562,空间,59、劣势点,1
Experience_563,舒适性,59、劣势点,1
Experience_564,座椅软硬度,59、劣势点,1
Experience_565,前排座椅,59、劣势点,1
Experience_566,后排外观,59、劣势点,1
Experience_567,全包围感,59、劣势点,1
Experience_568,座椅侧板硬度,59、劣势点,1
Experience_569,上下车体验,59、劣势点,1
Experience_570,座椅材质,59、劣势点,1
Experience_571,座椅透气性,59、劣势点,1
Experience_572,高温适应性,59、劣势点,1
Experience_573,悬架软硬,59、劣势点,1
Experience_574,用料质量,59、劣势点,1
Experience_575,按摩效果,59、劣势点,1
Experience_576,备箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_577,储物布局,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_578,操作,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_579,地图袋,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_580,伞槽,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_581,前排储物箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_582,冰箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_583,储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,8
Experience_584,空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_585,前仓储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_586,后背箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_587,前机舱储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_588,四门储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_589,后排座椅靠背放倒储物空间,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_590,前备箱储物盒,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_591,备胎池下面的储物盒,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_592,后备箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,2
Experience_593,前备箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,3
Experience_594,冰箱扶手箱,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_595,三排折叠后长物件储物,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
Experience_596,副仪表板,68、针对操作便利中的“储物空间”方面您觉得该车型优劣点的体验是？—优秀点,1
