from_id,to_id,to_name,relationship_type,sentiment,source_column
Respondent_2,Feature_173,分布科学,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_4,Feature_305,简洁,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_21,Feature_305,简洁,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_25,Feature_305,简洁,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_61,Feature_305,简洁,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_64,Feature_305,简洁,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_4,Feature_175,装饰,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_4,Feature_176,包袱面积,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_4,Feature_177,整体感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_5,Feature_178,环抱式,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_5,Feature_179,类翅膀造型,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_5,Feature_598,中控,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_5,Feature_319,方向盘,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_6,Feature_182,6座车型,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_6,Feature_183,布局合理,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_6,Feature_184,配色,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_6,Feature_185,豪华,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_22,Feature_185,豪华,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_32,Feature_185,豪华,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_8,Feature_186,空间大,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_187,内饰简洁,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_355,软包,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_189,搪塑软化处理,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_190,身体接触部分,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_10,Feature_351,内饰,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_55,Feature_351,内饰,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_56,Feature_351,内饰,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_10,Feature_192,塑料,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_10,Feature_306,皮质,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_11,Feature_194,整体氛围,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_12,Feature_296,仪表台,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_12,Feature_196,磁吸储物,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_15,Feature_197,简洁性,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_15,Feature_198,新能源风格,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_199,氛围感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_299,氛围灯,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_299,氛围灯,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_43,Feature_299,氛围灯,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_201,内饰材料,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_317,内饰颜色,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_17,Feature_375,内饰设计,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_17,Feature_330,温馨感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_20,Feature_330,温馨感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_17,Feature_554,舒适性,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_20,Feature_206,空间布局,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_22,Feature_207,尊贵,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_22,Feature_208,后备箱软包,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_22,Feature_209,IP贯穿屏,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_22,Feature_210,体验,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_211,真皮座椅,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_494,座椅加热,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_213,座椅电动调节,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_493,座椅通风,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_492,座椅按摩,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_216,电动遮阳帘,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_217,紫外线隔绝率,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_218,压缩机大冰箱,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_219,全功能方向盘,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_26,Feature_220,内装高级感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_29,Feature_221,低廉感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_30,Feature_222,内饰风格,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_30,Feature_223,操控,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_32,Feature_224,低调,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_33,Feature_225,浅色设计,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_33,Feature_226,车内明亮,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_33,Feature_227,家用,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_34,Feature_303,内饰质感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_34,Feature_229,第三排座椅舒适性,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_34,Feature_230,车窗遮阳帘,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_39,Feature_231,内饰设计风格,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_39,Feature_232,中控台布局,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_39,Feature_233,中控显示屏,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_39,Feature_234,车辆控制功能,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_40,Feature_235,整体风格,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_43,Feature_236,bose音响,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_43,Feature_237,后排座椅加热,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_43,Feature_238,屏幕,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_44,Feature_657,空间,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_46,Feature_657,空间,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_44,Feature_480,舒适,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_54,Feature_241,内饰布置,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_55,Feature_548,座椅,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_56,Feature_243,空间感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_66,Feature_243,空间感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_60,Feature_348,设计,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_61,Feature_245,大屏,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_65,Feature_246,天幕屏,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_65,Feature_362,高级感,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_66,Feature_248,乘坐体验,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_67,Feature_600,储物空间,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_70,Feature_284,设计风格,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_70,Feature_251,座位布局,MENTIONED_FEATURE,positive,20、针对内饰设计及质感中的“内饰设计风格与布局”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_1,Feature_252,线条,MENTIONED_FEATURE,positive,20、劣势点
Respondent_4,Feature_382,做工,MENTIONED_FEATURE,positive,20、劣势点
Respondent_8,Feature_254,置物,MENTIONED_FEATURE,positive,20、劣势点
Respondent_8,Feature_351,内饰,MENTIONED_FEATURE,positive,20、劣势点
Respondent_8,Feature_256,开关,MENTIONED_FEATURE,positive,20、劣势点
Respondent_9,Feature_600,储物空间,MENTIONED_FEATURE,positive,20、劣势点
Respondent_43,Feature_600,储物空间,MENTIONED_FEATURE,positive,20、劣势点
Respondent_10,Feature_306,皮质,MENTIONED_FEATURE,positive,20、劣势点
Respondent_12,Feature_296,仪表台,MENTIONED_FEATURE,positive,20、劣势点
Respondent_22,Feature_593,按键,MENTIONED_FEATURE,positive,20、劣势点
Respondent_25,Feature_261,辨识度,MENTIONED_FEATURE,positive,20、劣势点
Respondent_26,Feature_262,二排过道,MENTIONED_FEATURE,positive,20、劣势点
Respondent_29,Feature_374,质感,MENTIONED_FEATURE,positive,20、劣势点
Respondent_33,Feature_319,方向盘,MENTIONED_FEATURE,positive,20、劣势点
Respondent_34,Feature_548,座椅,MENTIONED_FEATURE,positive,20、劣势点
Respondent_55,Feature_548,座椅,MENTIONED_FEATURE,positive,20、劣势点
Respondent_36,Feature_380,翻毛皮,MENTIONED_FEATURE,positive,20、劣势点
Respondent_39,Feature_267,塑料部件,MENTIONED_FEATURE,positive,20、劣势点
Respondent_39,Feature_268,板块体验,MENTIONED_FEATURE,positive,20、劣势点
Respondent_43,Feature_348,设计,MENTIONED_FEATURE,positive,20、劣势点
Respondent_43,Feature_657,空间,MENTIONED_FEATURE,positive,20、劣势点
Respondent_46,Feature_657,空间,MENTIONED_FEATURE,positive,20、劣势点
Respondent_70,Feature_657,空间,MENTIONED_FEATURE,positive,20、劣势点
Respondent_44,Feature_271,个性,MENTIONED_FEATURE,positive,20、劣势点
Respondent_46,Feature_515,前排座椅,MENTIONED_FEATURE,positive,20、劣势点
Respondent_55,Feature_273,导轨,MENTIONED_FEATURE,positive,20、劣势点
Respondent_55,Feature_320,仪表,MENTIONED_FEATURE,positive,20、劣势点
Respondent_56,Feature_564,用料,MENTIONED_FEATURE,positive,20、劣势点
Respondent_67,Feature_564,用料,MENTIONED_FEATURE,positive,20、劣势点
Respondent_56,Feature_276,软包区域,MENTIONED_FEATURE,positive,20、劣势点
Respondent_61,Feature_277,造型风格,MENTIONED_FEATURE,positive,20、劣势点
Respondent_63,Feature_278,副驾前方储物格,MENTIONED_FEATURE,positive,20、劣势点
Respondent_63,Feature_279,抽屉,MENTIONED_FEATURE,positive,20、劣势点
Respondent_66,Feature_280,前排中间空调出风口,MENTIONED_FEATURE,positive,20、劣势点
Respondent_70,Feature_281,座位数,MENTIONED_FEATURE,positive,20、劣势点
Respondent_0,Feature_382,做工,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_13,Feature_382,做工,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_0,Feature_283,细节处理,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_53,Feature_283,细节处理,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_1,Feature_284,设计风格,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_1,Feature_285,科技感,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_2,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_13,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_25,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_53,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_60,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_61,Feature_564,用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_2,Feature_393,工艺,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_2,Feature_288,车型体验,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_4,Feature_289,包覆面积,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_7,Feature_290,气味,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_34,Feature_290,气味,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_7,Feature_291,竹炭材质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_355,软包,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_19,Feature_355,软包,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_355,软包,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_42,Feature_355,软包,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_60,Feature_355,软包,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_293,搪塑处理,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_294,一键小憩模式,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_9,Feature_295,大床模式,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_14,Feature_296,仪表台,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_14,Feature_297,仿麂皮,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_15,Feature_298,仪表台表面外观材质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_15,Feature_299,氛围灯,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_300,包覆,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_16,Feature_301,化妆镜,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_37,Feature_301,化妆镜,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_19,Feature_548,座椅,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_70,Feature_548,座椅,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_20,Feature_303,内饰质感,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_20,Feature_304,软质覆盖,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_21,Feature_305,简洁,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_22,Feature_306,皮质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_307,身体接触面真皮,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_23,Feature_308,用料品质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_24,Feature_309,地毯用料,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_25,Feature_374,质感,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_65,Feature_374,质感,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_70,Feature_374,质感,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_26,Feature_311,车顶材质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_26,Feature_312,麂皮,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_26,Feature_313,真皮舒适,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_27,Feature_526,座椅材质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_315,内饰造型,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_373,内饰材质,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_317,内饰颜色,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_318,仪表集成,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_319,方向盘,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_70,Feature_319,方向盘,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_320,仪表,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_321,门饰板,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
Respondent_28,Feature_322,仪表板,MENTIONED_FEATURE,positive,21、针对内饰设计及质感中的“用料及工艺”方面您觉得该车型优劣点的体验是?—优秀点
