feature_id,name,source_column,mention_count
Feature_6,ICCOA CarLink,smart_cockpit_ecosystem_positive,1
Feature_7,HiCar,smart_cockpit_ecosystem_positive,1
Feature_8,Flyme Link,smart_cockpit_ecosystem_positive,1
Feature_9,生态丰富,smart_cockpit_ecosystem_positive,1
Feature_10,应用丰富,smart_cockpit_ecosystem_positive,1
Feature_11,流畅感,smart_cockpit_ecosystem_positive,1
Feature_12,应用顺畅性,smart_cockpit_ecosystem_positive,1
Feature_13,家庭场景应用适配,smart_cockpit_ecosystem_positive,1
Feature_14,高通骁龙8295P芯片,smart_cockpit_ecosystem_positive,1
Feature_15,四屏交互系统,smart_cockpit_ecosystem_positive,1
Feature_16,15.7英寸中控屏,smart_cockpit_ecosystem_positive,1
Feature_17,15.7英寸副驾屏,smart_cockpit_ecosystem_positive,1
Feature_18,13.3英寸HUD抬头显示,smart_cockpit_ecosystem_positive,1
Feature_19,安全驾驶交互屏,smart_cockpit_ecosystem_positive,1
Feature_20,MindGPT,smart_cockpit_ecosystem_positive,1
Feature_21,AI理想同学,smart_cockpit_ecosystem_positive,1
Feature_22,语音控制,smart_cockpit_ecosystem_positive,1
Feature_23,绘画生成,smart_cockpit_ecosystem_positive,1
Feature_24,任务规划,smart_cockpit_ecosystem_positive,1
Feature_25,19扬声器音响系统,smart_cockpit_ecosystem_positive,1
Feature_26,7.3.4全景声布局,smart_cockpit_ecosystem_positive,1
Feature_27,应用日常使用满足度,smart_cockpit_ecosystem_positive,1
Feature_28,常用功能覆盖,smart_cockpit_ecosystem_positive,1
Feature_29,APP,smart_cockpit_ecosystem_positive,2
Feature_30,应用功能,smart_cockpit_ecosystem_positive,1
Feature_31,高德,smart_cockpit_ecosystem_positive,1
Feature_32,应用中心,smart_cockpit_ecosystem_positive,1
Feature_34,车辆启动,smart_cockpit_ecosystem_positive,1
Feature_35,空调控制,smart_cockpit_ecosystem_positive,1
Feature_36,远控功能,smart_cockpit_ecosystem_positive,1
Feature_37,苹果系统,smart_cockpit_ecosystem_positive,1
Feature_38,安卓系统,smart_cockpit_ecosystem_positive,1
Feature_1,图标布局,smart_cockpit_ecosystem_negative,1
Feature_3,连续操作功能,smart_cockpit_ecosystem_negative,1
Feature_5,开放性,smart_cockpit_ecosystem_negative,1
Feature_6,丰富度,smart_cockpit_ecosystem_negative,1
Feature_7,第三方应用,smart_cockpit_ecosystem_negative,1
Feature_8,车机,smart_cockpit_ecosystem_negative,1
Feature_9,银河,smart_cockpit_ecosystem_negative,1
Feature_11,APP下载,smart_cockpit_ecosystem_negative,1
Feature_12,娱乐app生态,smart_cockpit_ecosystem_negative,1
Feature_13,APP界面,smart_cockpit_ecosystem_negative,1
Feature_15,AV,smart_cockpit_ecosystem_negative,1
Feature_16,网联,smart_cockpit_ecosystem_negative,1
Feature_17,手机互联,smart_cockpit_ecosystem_negative,1
Feature_0,唤醒,smart_cockpit_voice_assistant_positive,1
Feature_1,识别,smart_cockpit_voice_assistant_positive,1
Feature_2,响应速度,smart_cockpit_voice_assistant_positive,3
Feature_3,功能多样性,smart_cockpit_voice_assistant_positive,1
Feature_4,AI形象,smart_cockpit_voice_assistant_positive,1
Feature_5,拾音分区,smart_cockpit_voice_assistant_positive,1
Feature_7,执行能力,smart_cockpit_voice_assistant_positive,1
Feature_9,泛化能力,smart_cockpit_voice_assistant_positive,1
Feature_10,模糊识别,smart_cockpit_voice_assistant_positive,1
Feature_11,多音乐联动,smart_cockpit_voice_assistant_positive,1
Feature_12,导航联动,smart_cockpit_voice_assistant_positive,1
Feature_13,AI联动功能,smart_cockpit_voice_assistant_positive,1
Feature_14,网络依赖,smart_cockpit_voice_assistant_positive,1
Feature_15,语音助手优势,smart_cockpit_voice_assistant_positive,1
Feature_16,语音唤醒,smart_cockpit_voice_assistant_positive,1
Feature_17,屏幕自动熄屏,smart_cockpit_voice_assistant_positive,1
Feature_18,主界面图标清晰度,smart_cockpit_voice_assistant_positive,1
Feature_19,应用查找便捷性,smart_cockpit_voice_assistant_positive,1
Feature_20,识别准确率,smart_cockpit_voice_assistant_positive,1
Feature_21,分区识别,smart_cockpit_voice_assistant_positive,1
Feature_22,复杂识别,smart_cockpit_voice_assistant_positive,1
Feature_23,NOMI形象外显互动,smart_cockpit_voice_assistant_positive,1
Feature_24,响应灵敏度,smart_cockpit_voice_assistant_positive,1
Feature_25,响应准确率,smart_cockpit_voice_assistant_positive,1
Feature_26,基本控制功能,smart_cockpit_voice_assistant_positive,1
Feature_27,语音增强,smart_cockpit_voice_assistant_positive,1
Feature_28,语音助手响应,smart_cockpit_voice_assistant_positive,1
Feature_29,多指令同时输出,smart_cockpit_voice_assistant_positive,1
Feature_31,连续指令,smart_cockpit_voice_assistant_positive,1
Feature_32,语音助手回复打断响应,smart_cockpit_voice_assistant_positive,1
Feature_33,连续对话接续,smart_cockpit_voice_assistant_positive,1
Feature_34,可见即可说,smart_cockpit_voice_assistant_positive,1
Feature_35,连续对话,smart_cockpit_voice_assistant_positive,1
Feature_36,语音助手响应速度,smart_cockpit_voice_assistant_positive,1
Feature_37,语音灵敏度,smart_cockpit_voice_assistant_positive,2
Feature_38,语音反应速度,smart_cockpit_voice_assistant_positive,1
Feature_39,语音启动智驾,smart_cockpit_voice_assistant_positive,1
Feature_40,智驾功能设置,smart_cockpit_voice_assistant_positive,1
Feature_41,Nomi情绪价值,smart_cockpit_voice_assistant_positive,1
Feature_42,自然语言理解能力,smart_cockpit_voice_assistant_positive,1
Feature_1,理解能力,smart_cockpit_voice_assistant_negative,1
Feature_2,拒识能力,smart_cockpit_voice_assistant_negative,1
Feature_5,同质化,smart_cockpit_voice_assistant_negative,1
Feature_6,唤醒率,smart_cockpit_voice_assistant_negative,1
Feature_7,唤醒响应,smart_cockpit_voice_assistant_negative,1
Feature_8,语音对话响应速度,smart_cockpit_voice_assistant_negative,1
Feature_9,语音识别准确率,smart_cockpit_voice_assistant_negative,1
Feature_10,连续对话功能,smart_cockpit_voice_assistant_negative,1
Feature_11,误识别,smart_cockpit_voice_assistant_negative,1
Feature_12,NFC钥匙,smart_cockpit_voice_assistant_negative,1
Feature_13,UWB钥匙,smart_cockpit_voice_assistant_negative,1
Feature_14,车机任务,smart_cockpit_voice_assistant_negative,1
Feature_15,高级功能,smart_cockpit_voice_assistant_negative,1
Feature_16,触发灵敏度,smart_cockpit_voice_assistant_negative,1
Feature_0,HUD,smart_cockpit_unique_features_positive,1
Feature_1,浏览器,smart_cockpit_unique_features_positive,1
Feature_2,生态功能,smart_cockpit_unique_features_positive,1
Feature_3,路线导航,smart_cockpit_unique_features_positive,1
Feature_4,重要路线,smart_cockpit_unique_features_positive,1
Feature_5,冰箱控制面板,smart_cockpit_unique_features_positive,1
Feature_6,食物储存温度调节,smart_cockpit_unique_features_positive,1
Feature_7,能耗统计,smart_cockpit_unique_features_positive,1
Feature_8,历史能耗数据,smart_cockpit_unique_features_positive,1
Feature_9,空调模式,smart_cockpit_unique_features_positive,1
Feature_10,空调说明书,smart_cockpit_unique_features_positive,1
Feature_11,触控按键布局,smart_cockpit_unique_features_positive,1
Feature_12,路书App,smart_cockpit_unique_features_positive,1
Feature_13,场景预设,smart_cockpit_unique_features_positive,1
Feature_14,娱乐屏翻折,smart_cockpit_unique_features_positive,1
Feature_15,屏幕角度调节,smart_cockpit_unique_features_positive,1
Feature_16,屏幕滑移调节,smart_cockpit_unique_features_positive,1
Feature_17,彩蛋功能,smart_cockpit_unique_features_positive,1
Feature_18,摄像画面调出功能,smart_cockpit_unique_features_positive,1
Feature_19,方向控制按钮,smart_cockpit_unique_features_positive,1
Feature_20,杯托后方按钮,smart_cockpit_unique_features_positive,1
Feature_21,恒湿,smart_cockpit_unique_features_positive,1
Feature_22,恒温,smart_cockpit_unique_features_positive,1
Feature_23,恒洁,smart_cockpit_unique_features_positive,1
Feature_24,恒静,smart_cockpit_unique_features_positive,1
Feature_25,恒氧,smart_cockpit_unique_features_positive,1
Feature_26,滤网寿命提醒,smart_cockpit_unique_features_positive,1
Feature_27,外循环,smart_cockpit_unique_features_positive,1
Feature_28,防晕车模式,smart_cockpit_unique_features_positive,1
Feature_29,华为平板接口,smart_cockpit_unique_features_positive,1
Feature_30,车机互联,smart_cockpit_unique_features_positive,1
Feature_31,流媒体后视镜,smart_cockpit_unique_features_positive,1
Feature_1,座舱UI,smart_cockpit_unique_features_negative,1
Feature_2,个性化,smart_cockpit_unique_features_negative,1
Feature_3,座舱内电动功能,smart_cockpit_unique_features_negative,1
Feature_4,防夹手设置,smart_cockpit_unique_features_negative,1
Feature_5,应用生态,smart_cockpit_unique_features_negative,1
Feature_6,贯穿屏,smart_cockpit_unique_features_negative,1
Feature_8,二排遥控器,smart_cockpit_unique_features_negative,1
Feature_10,PAD,smart_cockpit_unique_features_negative,1
Feature_12,仪表盘,smart_cockpit_unique_features_negative,1
Feature_2,驾驶品质,configuration_comfort_positive,1
Feature_3,二排座椅乘坐舒适性,configuration_comfort_positive,1
Feature_4,0重力模式,configuration_comfort_positive,1
Feature_6,座椅功能,configuration_comfort_positive,1
Feature_8,无钥匙系统,configuration_comfort_positive,1
Feature_10,前后排座椅按摩,configuration_comfort_positive,1
Feature_11,整体品质感,configuration_comfort_positive,1
Feature_13,座椅包裹性,configuration_comfort_positive,1
Feature_14,杜比扬声器,configuration_comfort_positive,1
Feature_15,音响调教,configuration_comfort_positive,1
Feature_16,音响硬件,configuration_comfort_positive,1
Feature_17,扬声器数量,configuration_comfort_positive,1
Feature_18,音响体验,configuration_comfort_positive,1
Feature_19,冰箱,configuration_comfort_positive,3
Feature_20,彩电,configuration_comfort_positive,2
Feature_21,沙发,configuration_comfort_positive,1
Feature_22,座椅舒适性,configuration_comfort_positive,1
Feature_23,娱乐系统,configuration_comfort_positive,1
Feature_24,二排零重力座椅,configuration_comfort_positive,1
Feature_25,双扶手,configuration_comfort_positive,1
Feature_27,全景天窗,configuration_comfort_positive,1
Feature_28,座椅调节角度,configuration_comfort_positive,1
Feature_29,后排空间,configuration_comfort_positive,1
Feature_30,全车座椅舒适性,configuration_comfort_positive,1
Feature_31,第三排座椅角度调节,configuration_comfort_positive,1
Feature_32,后排座椅靠背电动调节,configuration_comfort_positive,1
Feature_33,前排零重力座椅,configuration_comfort_positive,1
Feature_34,二排按摩功能,configuration_comfort_positive,1
Feature_36,热泵空调,configuration_comfort_positive,1
Feature_37,前排座椅加热,configuration_comfort_positive,1
Feature_38,前排座椅通风,configuration_comfort_positive,1
Feature_39,前排座椅电动调节,configuration_comfort_positive,1
Feature_41,NVH,configuration_comfort_positive,1
Feature_42,无线CarPlay连接,configuration_comfort_positive,1
Feature_43,WLTC纯电续航,configuration_comfort_positive,1
Feature_44,滑移门,configuration_comfort_positive,1
Feature_45,中控大屏,configuration_comfort_positive,1
Feature_46,座椅仿皮,configuration_comfort_positive,1
Feature_48,滑门开启方式,configuration_comfort_positive,1
Feature_49,座椅调节按键,configuration_comfort_positive,1
Feature_51,增程器启动噪声,configuration_comfort_positive,1
Feature_52,主销配置,configuration_comfort_positive,1
Feature_53,Max+配置,configuration_comfort_positive,1
Feature_54,舒适性配置,configuration_comfort_positive,1
Feature_55,大沙发,configuration_comfort_positive,1
Feature_56,后排电动腿托,configuration_comfort_positive,1
Feature_58,小米品牌logo,configuration_comfort_positive,1
Feature_61,大平面,configuration_comfort_positive,1
Feature_62,储物,configuration_comfort_positive,1
Feature_63,露营,configuration_comfort_positive,1
Feature_64,0重力座椅,configuration_comfort_positive,1
Feature_65,电吸门,configuration_comfort_positive,1
Feature_66,空气悬架,configuration_comfort_positive,1
Feature_67,副驾屏,configuration_comfort_positive,1
Feature_1,过道版扶手,configuration_comfort_negative,1
Feature_2,无过道板,configuration_comfort_negative,1
Feature_4,座椅柔软度,configuration_comfort_negative,1
Feature_5,悬架,configuration_comfort_negative,1
Feature_6,扭力梁悬架,configuration_comfort_negative,1
Feature_7,悬架硬度,configuration_comfort_negative,1
Feature_8,底盘调校,configuration_comfort_negative,1
Feature_9,音响系统,configuration_comfort_negative,1
Feature_10,音效,configuration_comfort_negative,1
Feature_11,车价,configuration_comfort_negative,1
Feature_13,主驾座椅,configuration_comfort_negative,1
Feature_14,360影像,configuration_comfort_negative,1
Feature_17,控制入口,configuration_comfort_negative,1
Feature_18,续航,configuration_comfort_negative,1
Feature_19,后视镜视野,configuration_comfort_negative,1
Feature_20,车机界面操作,configuration_comfort_negative,1
Feature_21,电动滑移门,configuration_comfort_negative,1
Feature_22,后排座椅靠背调节,configuration_comfort_negative,1
Feature_23,腿托空间,configuration_comfort_negative,1
Feature_0,辅助驾驶,configuration_tech_positive,1
Feature_1,语音助手,configuration_tech_positive,2
Feature_2,操控体验,configuration_tech_positive,1
Feature_3,MPV,configuration_tech_positive,1
Feature_4,轿车化驾驶感受,configuration_tech_positive,1
Feature_5,二排屏幕,configuration_tech_positive,1
Feature_6,健康监测,configuration_tech_positive,1
Feature_7,生态互联,configuration_tech_positive,1
Feature_8,AR HUD,configuration_tech_positive,2
Feature_9,智驾高速NDA,configuration_tech_positive,1
Feature_10,华为智驾方案,configuration_tech_positive,1
Feature_11,杜比音效,configuration_tech_positive,1
Feature_12,华为智能座舱,configuration_tech_positive,1
Feature_13,流畅交互,configuration_tech_positive,1
Feature_14,生态整合,configuration_tech_positive,1
Feature_15,后轮主动转向,configuration_tech_positive,1
Feature_16,系统操作流畅性,configuration_tech_positive,1
Feature_17,激光雷达,configuration_tech_positive,3
Feature_19,FSD,configuration_tech_positive,1
Feature_20,视频设备,configuration_tech_positive,1
Feature_21,智驾系统,configuration_tech_positive,1
Feature_22,自动紧急制动,configuration_tech_positive,1
Feature_23,车道居中保持,configuration_tech_positive,1
Feature_24,盲点监测,configuration_tech_positive,1
Feature_25,智驾,configuration_tech_positive,2
Feature_26,OTA升级,configuration_tech_positive,1
Feature_27,智能泊车,configuration_tech_positive,1
Feature_28,测距,configuration_tech_positive,1
Feature_29,语音,configuration_tech_positive,1
Feature_30,幕布投影,configuration_tech_positive,1
Feature_31,4D毫米波雷达,configuration_tech_positive,1
Feature_32,华为ADS辅助驾驶高阶版,configuration_tech_positive,1
Feature_33,ADS4.0,configuration_tech_positive,1
Feature_34,鸿蒙座舱,configuration_tech_positive,1
Feature_3,自主能力,configuration_tech_negative,1
Feature_5,碰撞滴滴音,configuration_tech_negative,1
Feature_6,语音提醒,configuration_tech_negative,1
Feature_7,幕布,configuration_tech_negative,1
Feature_1,好感知区域,body_gap_positive,1
Feature_2,品质瑕疵,body_gap_positive,1
Feature_4,缝隙,body_gap_positive,2
Feature_5,过渡,body_gap_positive,1
Feature_7,加条子装饰,body_gap_positive,1
Feature_8,整齐,body_gap_positive,1
Feature_9,外车身缝隙,body_gap_positive,1
Feature_10,外观间隙,body_gap_positive,1
Feature_12,精致感,body_gap_positive,1
Feature_13,整车间隙,body_gap_positive,1
Feature_14,缝隙均匀性,body_gap_positive,1
Feature_15,缝隙一致性,body_gap_positive,2
Feature_16,车身缝隙,body_gap_positive,5
Feature_17,缝隙大小,body_gap_positive,1
Feature_18,缝隙合理性,body_gap_positive,1
Feature_19,缝隙严密性,body_gap_positive,1
Feature_2,内饰缝,body_gap_negative,1
Feature_3,车门接缝,body_gap_negative,1
Feature_4,车外钣金缝隙,body_gap_negative,1
Feature_5,段差,body_gap_negative,1
Feature_6,行李仓内饰,body_gap_negative,1
Feature_7,车膜,body_gap_negative,1
Feature_8,后视镜拔膜缝,body_gap_negative,1
Feature_9,缝线,body_gap_negative,1
Feature_10,焊点,body_gap_negative,1
Feature_11,内饰装配缝隙,body_gap_negative,1
Feature_0,花色,material_color_consistency_positive,1
Feature_1,仿麂皮,material_color_consistency_positive,1
Feature_2,门中片,material_color_consistency_positive,1
Feature_6,简约感,material_color_consistency_positive,1
Feature_7,外部色彩,material_color_consistency_positive,1
Feature_8,黑色玻璃,material_color_consistency_positive,1
Feature_9,车身颜色顶棚,material_color_consistency_positive,1
Feature_11,铁网空调出风口,material_color_consistency_positive,1
Feature_14,协调性,material_color_consistency_positive,1
Feature_15,整车颜色,material_color_consistency_positive,1
Feature_17,一致性,material_color_consistency_positive,1
Feature_18,颜色协调性,material_color_consistency_positive,1
Feature_19,材质质感,material_color_consistency_positive,1
Feature_20,车门厚度,material_color_consistency_positive,1
Feature_25,颜色一致性,material_color_consistency_positive,2
Feature_26,硬质塑料,material_color_consistency_positive,1
Feature_27,皮质包裹,material_color_consistency_positive,1
Feature_28,车型用途,material_color_consistency_positive,1
Feature_30,车身漆面,material_color_consistency_positive,1
Feature_33,人性化设计,material_color_consistency_positive,1
Feature_34,车漆厚度,material_color_consistency_positive,1
Feature_36,座椅面料,material_color_consistency_positive,1
Feature_37,车内气味,material_color_consistency_positive,1
Feature_38,内饰选材,material_color_consistency_positive,1
Feature_40,颜色搭配,material_color_consistency_positive,1
Feature_41,机舱盖板,material_color_consistency_positive,1
Feature_42,内饰软包,material_color_consistency_positive,1
Feature_0,本体,material_color_consistency_negative,1
Feature_1,门,material_color_consistency_negative,1
Feature_4,导轨,material_color_consistency_negative,1
Feature_7,光泽,material_color_consistency_negative,1
Feature_8,整体搭配,material_color_consistency_negative,1
Feature_9,非接触面,material_color_consistency_negative,1
Feature_0,阻尼,door_closure_quality_positive,1
Feature_1,电动机构,door_closure_quality_positive,1
Feature_2,行程,door_closure_quality_positive,1
Feature_5,尾门,door_closure_quality_positive,1
Feature_6,悬停功能,door_closure_quality_positive,1
Feature_8,关门,door_closure_quality_positive,1
Feature_9,开关门,door_closure_quality_positive,2
Feature_10,操作性,door_closure_quality_positive,1
Feature_15,关门声音,door_closure_quality_positive,1
Feature_16,冰箱电动开启,door_closure_quality_positive,1
Feature_17,手扶箱保密空间,door_closure_quality_positive,1
Feature_18,车门开闭件,door_closure_quality_positive,1
Feature_19,车门声音,door_closure_quality_positive,1
Feature_20,车门力度,door_closure_quality_positive,1
Feature_21,车门开关,door_closure_quality_positive,1
Feature_22,尾门开启,door_closure_quality_positive,1
Feature_23,声音,door_closure_quality_positive,1
Feature_24,开门关门质感,door_closure_quality_positive,1
Feature_0,旋转式外把手,door_closure_quality_negative,1
Feature_1,新国标,door_closure_quality_negative,1
Feature_2,开门瞬间,door_closure_quality_negative,1
Feature_3,开门力,door_closure_quality_negative,2
Feature_6,关门声品质,door_closure_quality_negative,1
Feature_0,按键位置,button_quality_positive,1
Feature_1,按键按压质感,button_quality_positive,1
Feature_2,Icon,button_quality_positive,1
Feature_5,按键反馈,button_quality_positive,1
Feature_6,虚拟按键,button_quality_positive,1
Feature_7,后排电子按键,button_quality_positive,1
Feature_8,拨杆,button_quality_positive,1
Feature_9,氛围灯开关,button_quality_positive,1
Feature_10,中控台旋钮按钮,button_quality_positive,1
Feature_11,按键质感,button_quality_positive,2
Feature_14,开门内开关,button_quality_positive,1
Feature_15,按键数量,button_quality_positive,1
Feature_16,屏幕操作,button_quality_positive,1
Feature_17,语音操作,button_quality_positive,1
Feature_19,拨钮,button_quality_positive,1
Feature_20,旋钮,button_quality_positive,2
Feature_21,物理按键,button_quality_positive,1
Feature_23,按键布局,button_quality_positive,1
Feature_24,车内按键,button_quality_positive,1
Feature_25,按键手感,button_quality_positive,2
Feature_27,切换模式,button_quality_positive,1
Feature_28,按钮,button_quality_positive,1
Feature_30,间隙,button_quality_positive,1
Feature_31,按键拨动,button_quality_positive,1
Feature_32,推拉,button_quality_positive,1
Feature_33,阻尼感,button_quality_positive,1
Feature_3,车顶触屏,button_quality_negative,1
Feature_5,音量档位,button_quality_negative,1
Feature_9,操作质感,button_quality_negative,1
Feature_12,机械感,button_quality_negative,1
Feature_13,按键材质,button_quality_negative,1
Feature_0,驾驶视野,safety_info_expression_positive,1
Feature_1,提醒功能,safety_info_expression_positive,1
Feature_2,360度影像系统,safety_info_expression_positive,1
Feature_3,辅助驾驶信息显示,safety_info_expression_positive,1
Feature_4,仪表提示,safety_info_expression_positive,1
Feature_5,中控提示,safety_info_expression_positive,1
Feature_6,安全提示,safety_info_expression_positive,1
Feature_8,气囊,safety_info_expression_positive,1
Feature_9,后视镜补盲,safety_info_expression_positive,1
Feature_10,A柱补盲,safety_info_expression_positive,1
Feature_11,驾驶安全信息传递,safety_info_expression_positive,1
Feature_12,车内摄像头,safety_info_expression_positive,1
Feature_13,后排儿童观察功能,safety_info_expression_positive,1
Feature_14,安全,safety_info_expression_positive,1
Feature_15,仪表信息显示,safety_info_expression_positive,1
Feature_16,涉水检测,safety_info_expression_positive,1
Feature_0,仪表信息,safety_info_expression_negative,1
Feature_1,零重力模式,safety_info_expression_negative,1
Feature_2,安全提醒,safety_info_expression_negative,1
Feature_4,二排乘客,safety_info_expression_negative,1
Feature_0,环车影响,safety_passive_positive,1
Feature_1,雷达告警,safety_passive_positive,1
Feature_3,提前减速,safety_passive_positive,1
Feature_4,变道,safety_passive_positive,1
Feature_6,安全气囊,safety_passive_positive,3
Feature_7,车门备份独立电源,safety_passive_positive,1
Feature_8,车身结构,safety_passive_positive,1
Feature_9,车身强度,safety_passive_positive,1
Feature_10,电池安全,safety_passive_positive,1
Feature_11,单踏板模式,safety_passive_positive,1
Feature_12,制动距离,safety_passive_positive,1
Feature_13,侧气囊,safety_passive_positive,4
Feature_14,侧气帘,safety_passive_positive,2
Feature_16,安全带,safety_passive_positive,2
Feature_17,后排座椅下滑气囊,safety_passive_positive,1
Feature_18,全向传力路径设计,safety_passive_positive,1
Feature_19,车身高度,safety_passive_positive,1
Feature_21,非承载式车身,safety_passive_positive,1
Feature_0,成本,safety_passive_negative,1
Feature_3,测评,safety_passive_negative,1
Feature_5,前排中央气囊,safety_passive_negative,1
Feature_0,拥挤路段跟车,safety_active_positive,1
Feature_1,紧急主动操作,safety_active_positive,1
Feature_2,避让操作,safety_active_positive,1
Feature_4,智驾能力,safety_active_positive,1
Feature_5,驾驶风险识别,safety_active_positive,1
Feature_6,全场景辅助驾驶,safety_active_positive,1
Feature_7,智驾功能,safety_active_positive,1
Feature_8,智驾安全配置,safety_active_positive,1
Feature_9,华为智驾,safety_active_positive,1
Feature_10,主动安全,safety_active_positive,1
Feature_11,ATL激光雷达,safety_active_positive,1
Feature_12,地平线征程6M芯片,safety_active_positive,1
Feature_13,高速NOA,safety_active_positive,1
Feature_14,激光雷达AEB,safety_active_positive,1
Feature_15,英伟达Thor-U双芯,safety_active_positive,1
Feature_16,全场景NOA,safety_active_positive,1
Feature_17,VLA辅助驾驶,safety_active_positive,1
Feature_18,FSD视觉方案,safety_active_positive,1
Feature_19,高阶智驾,safety_active_positive,1
Feature_20,自动泊车,safety_active_positive,1
Feature_21,上楼梯功能,safety_active_positive,1
Feature_22,方向盘自动回正,safety_active_positive,1
Feature_23,智能驾驶,safety_active_positive,1
Feature_24,外部情况提示,safety_active_positive,1
Feature_25,预警功能,safety_active_positive,1
Feature_26,驾驶员状态提醒,safety_active_positive,1
Feature_27,车外风险提醒,safety_active_positive,1
Feature_28,华为乾崑智驾,safety_active_positive,1
Feature_29,主动避让行人,safety_active_positive,1
Feature_30,AEB主动紧急避险功能,safety_active_positive,1
Feature_1,复杂场景识别,safety_active_negative,1
Feature_3,启动响应,safety_active_negative,1
Feature_4,智驾L2,safety_active_negative,1
Feature_5,下车开门预警,safety_active_negative,1
Feature_0,乘坐舒适性,seat_comfort_positive,1
Feature_1,座椅躺平功能,seat_comfort_positive,1
Feature_2,座椅包裹感,seat_comfort_positive,1
Feature_3,驾驶侧翼承托,seat_comfort_positive,1
Feature_4,座椅舒适度,seat_comfort_positive,2
Feature_6,座椅按摩功能,seat_comfort_positive,1
Feature_7,座椅尺寸,seat_comfort_positive,1
Feature_8,主副驾座椅记忆,seat_comfort_positive,1
Feature_9,副驾腿托,seat_comfort_positive,1
Feature_10,座椅包覆感,seat_comfort_positive,1
Feature_11,主驾座椅按摩,seat_comfort_positive,1
Feature_13,侧面支撑,seat_comfort_positive,1
Feature_14,零重力座椅,seat_comfort_positive,3
Feature_17,支撑性,seat_comfort_positive,1
Feature_18,软硬,seat_comfort_positive,1
Feature_19,柔软,seat_comfort_positive,1
Feature_20,舒适感,seat_comfort_positive,1
Feature_22,久坐舒适性,seat_comfort_positive,1
Feature_23,头枕,seat_comfort_positive,2
Feature_24,通风,seat_comfort_positive,1
Feature_26,加热,seat_comfort_positive,1
Feature_27,面料品质,seat_comfort_positive,1
Feature_28,包裹感,seat_comfort_positive,1
Feature_30,座椅软硬,seat_comfort_positive,2
Feature_31,座椅宽度,seat_comfort_positive,1
Feature_34,座椅按摩力度,seat_comfort_positive,1
Feature_38,座椅支撑性,seat_comfort_positive,1
Feature_39,座垫软硬,seat_comfort_positive,3
Feature_40,后排座椅放倒角度,seat_comfort_positive,1
Feature_41,二排舒适度,seat_comfort_positive,1
Feature_42,功能板块布局,seat_comfort_positive,1
Feature_44,空间紧迫感,seat_comfort_positive,1
Feature_45,座椅按摩效果,seat_comfort_positive,1
Feature_46,腿部空间,seat_comfort_positive,1
Feature_47,座椅支撑,seat_comfort_positive,1
Feature_48,坐垫,seat_comfort_positive,1
Feature_49,按摩功能,seat_comfort_positive,1
Feature_51,副驾座椅,seat_comfort_positive,1
Feature_52,儿童座椅,seat_comfort_positive,1
Feature_53,靠枕,seat_comfort_positive,1
Feature_54,座椅乘托性,seat_comfort_positive,1
Feature_56,柔软度,seat_comfort_positive,1
Feature_57,头枕可拆卸性,seat_comfort_positive,1
Feature_0,前两排座椅乘坐舒适性,seat_comfort_negative,1
Feature_1,前排零重力功能,seat_comfort_negative,1
Feature_2,二排过道板扶手,seat_comfort_negative,1
Feature_3,三排乘坐体验,seat_comfort_negative,1
Feature_4,座椅头枕,seat_comfort_negative,1
Feature_5,电动调节功能,seat_comfort_negative,1
Feature_6,腿部支撑,seat_comfort_negative,1
Feature_7,座椅长度,seat_comfort_negative,2
Feature_8,座椅高度,seat_comfort_negative,1
Feature_13,皮质感,seat_comfort_negative,1
Feature_14,二排承托,seat_comfort_negative,1
Feature_15,6座空间,seat_comfort_negative,1
Feature_16,腿拖支撑,seat_comfort_negative,1
Feature_17,硬度,seat_comfort_negative,1
Feature_18,褶皱,seat_comfort_negative,1
Feature_19,缝线品质,seat_comfort_negative,1
Feature_20,脚托,seat_comfort_negative,1
Feature_21,腿托,seat_comfort_negative,1
Feature_22,Y向空间,seat_comfort_negative,1
Feature_23,按摩力度,seat_comfort_negative,1
Feature_24,坐垫按摩,seat_comfort_negative,1
Feature_26,座椅硬度,seat_comfort_negative,1
Feature_27,后排坐垫高度,seat_comfort_negative,1
Feature_28,三排座椅靠背硬度,seat_comfort_negative,1
Feature_29,靠背硬度,seat_comfort_negative,1
Feature_30,座垫长度,seat_comfort_negative,1
Feature_32,后排屏幕,seat_comfort_negative,1
Feature_33,三排头枕,seat_comfort_negative,1
Feature_34,二排扶手,seat_comfort_negative,1
Feature_35,后排靠背角度,seat_comfort_negative,1
Feature_38,座椅软硬度,seat_comfort_negative,1
Feature_39,前排座椅肩部,seat_comfort_negative,1
Feature_40,后排外观,seat_comfort_negative,1
Feature_41,美观性,seat_comfort_negative,1
Feature_42,全包围感,seat_comfort_negative,1
Feature_43,主驾侧板,seat_comfort_negative,1
Feature_44,上下车体验,seat_comfort_negative,1
Feature_46,座椅透气性,seat_comfort_negative,1
Feature_0,三排空间,space_positive,3
Feature_4,地板,space_positive,1
Feature_5,头部空间,space_positive,3
Feature_6,二排空间,space_positive,2
Feature_7,前排空间,space_positive,2
Feature_9,可调节空间,space_positive,1
Feature_10,车内空间,space_positive,2
Feature_12,空间利用,space_positive,1
Feature_14,地毯,space_positive,1
Feature_15,储存空间,space_positive,1
Feature_17,乘坐空间,space_positive,3
Feature_18,整体空间,space_positive,1
Feature_20,后备箱空间,space_positive,2
