feature_id,name,source_column,mention_count
Feature_469,金属制品,interior_material_workmanship_negative_feedback,1
Feature_470,软包,interior_material_workmanship_negative_feedback,3
Feature_471,门板开关面板,interior_material_workmanship_negative_feedback,1
Feature_472,中控台饰板,interior_material_workmanship_negative_feedback,1
Feature_473,触感,interior_material_workmanship_negative_feedback,1
Feature_474,毛织材质,interior_material_workmanship_negative_feedback,1
Feature_475,内饰接缝面,interior_material_workmanship_negative_feedback,1
Feature_476,按摩功能,interior_material_workmanship_negative_feedback,1
Feature_477,内饰布局,interior_material_workmanship_negative_feedback,1
Feature_478,内饰颜色,interior_material_workmanship_negative_feedback,1
Feature_479,内饰用料,interior_material_workmanship_negative_feedback,1
Feature_480,布料,interior_material_workmanship_negative_feedback,1
Feature_481,硬塑料,interior_material_workmanship_negative_feedback,2
Feature_482,双连屏设计,interior_material_workmanship_negative_feedback,1
Feature_483,内饰材质,interior_material_workmanship_negative_feedback,1
Feature_484,内饰设计,interior_material_workmanship_negative_feedback,1
Feature_485,用料,interior_material_workmanship_negative_feedback,3
Feature_486,按键面板,interior_material_workmanship_negative_feedback,1
Feature_487,IP台,interior_material_workmanship_negative_feedback,1
Feature_488,翻毛皮,interior_material_workmanship_negative_feedback,1
Feature_489,做工,interior_material_workmanship_negative_feedback,1
Feature_490,精细感,interior_material_workmanship_negative_feedback,1
Feature_491,仪表台镀铬饰条,interior_material_workmanship_negative_feedback,1
Feature_492,外观设计,interior_material_workmanship_negative_feedback,1
Feature_493,风格,interior_material_workmanship_negative_feedback,1
Feature_494,硬质材质,interior_material_workmanship_negative_feedback,1
Feature_495,仿皮座椅,interior_material_workmanship_negative_feedback,1
Feature_496,第三排空间,interior_material_workmanship_negative_feedback,1
Feature_497,材质,interior_material_workmanship_negative_feedback,1
Feature_498,Console,interior_material_workmanship_negative_feedback,1
Feature_499,门板,interior_material_workmanship_negative_feedback,1
Feature_500,顶棚材质,interior_material_workmanship_negative_feedback,1
Feature_501,工艺,interior_material_workmanship_negative_feedback,1
Feature_502,品质,interior_color_atmosphere_positive_feedback,1
Feature_503,舒适,interior_color_atmosphere_positive_feedback,1
Feature_504,科技感,interior_color_atmosphere_positive_feedback,2
Feature_505,简约,interior_color_atmosphere_positive_feedback,1
Feature_506,干净,interior_color_atmosphere_positive_feedback,1
Feature_507,色彩,interior_color_atmosphere_positive_feedback,3
Feature_508,香薰,interior_color_atmosphere_positive_feedback,1
Feature_509,氛围灯,interior_color_atmosphere_positive_feedback,3
Feature_510,色彩层次,interior_color_atmosphere_positive_feedback,1
Feature_511,品质感,interior_color_atmosphere_positive_feedback,1
Feature_512,整体性,interior_color_atmosphere_positive_feedback,1
Feature_513,氛围感,interior_color_atmosphere_positive_feedback,1
Feature_514,清爽,interior_color_atmosphere_positive_feedback,1
Feature_515,温馨,interior_color_atmosphere_positive_feedback,1
Feature_516,IP贯穿屏,interior_color_atmosphere_positive_feedback,1
Feature_517,HMI,interior_color_atmosphere_positive_feedback,1
Feature_518,中控,interior_color_atmosphere_positive_feedback,1
Feature_519,深蓝色内饰,interior_color_atmosphere_positive_feedback,1
Feature_520,色彩统一,interior_color_atmosphere_positive_feedback,1
Feature_521,色彩氛围,interior_color_atmosphere_positive_feedback,1
Feature_522,风格统一,interior_color_atmosphere_positive_feedback,1
Feature_523,门饰板,interior_color_atmosphere_positive_feedback,1
Feature_524,灯光设计,interior_color_atmosphere_positive_feedback,1
Feature_525,香味浓淡设置,interior_color_atmosphere_positive_feedback,1
Feature_526,气味调节,interior_color_atmosphere_positive_feedback,1
Feature_527,全屏屏幕,interior_color_atmosphere_positive_feedback,1
Feature_528,材料质感,interior_color_atmosphere_positive_feedback,1
Feature_529,浅内饰,interior_color_atmosphere_positive_feedback,1
Feature_530,内饰配色,interior_color_atmosphere_positive_feedback,1
Feature_531,紫色,interior_color_atmosphere_positive_feedback,1
Feature_532,米色,interior_color_atmosphere_positive_feedback,1
Feature_533,舒适性,interior_color_atmosphere_positive_feedback,1
Feature_534,简约风格,interior_color_atmosphere_positive_feedback,1
Feature_535,时尚感,interior_color_atmosphere_positive_feedback,1
Feature_536,灵动性,interior_color_atmosphere_positive_feedback,1
Feature_537,情绪价值,interior_color_atmosphere_positive_feedback,1
Feature_538,内饰颜色,interior_color_atmosphere_positive_feedback,1
Feature_539,高级感,interior_color_atmosphere_positive_feedback,1
Feature_540,家庭氛围,interior_color_atmosphere_positive_feedback,1
Feature_541,木纹质感,interior_color_atmosphere_negative_feedback,1
Feature_542,光泽度,interior_color_atmosphere_negative_feedback,1
Feature_543,温度感,interior_color_atmosphere_negative_feedback,1
Feature_544,耐脏性,interior_color_atmosphere_negative_feedback,2
Feature_545,科技感,interior_color_atmosphere_negative_feedback,1
Feature_546,温馨感,interior_color_atmosphere_negative_feedback,1
Feature_547,氛围感,interior_color_atmosphere_negative_feedback,2
Feature_548,前排氛围感,interior_color_atmosphere_negative_feedback,1
Feature_549,二排氛围感,interior_color_atmosphere_negative_feedback,1
Feature_550,三排氛围感,interior_color_atmosphere_negative_feedback,1
Feature_551,颜色,interior_color_atmosphere_negative_feedback,3
Feature_552,氛围灯颜色,interior_color_atmosphere_negative_feedback,2
Feature_553,内饰搭配,interior_color_atmosphere_negative_feedback,1
Feature_554,亮度,interior_color_atmosphere_negative_feedback,1
Feature_555,设计风格,interior_color_atmosphere_negative_feedback,1
Feature_556,品牌独特性,interior_color_atmosphere_negative_feedback,1
Feature_557,内饰风格,interior_color_atmosphere_negative_feedback,1
Feature_558,家族式风格,interior_color_atmosphere_negative_feedback,1
Feature_559,内饰一致性,interior_color_atmosphere_negative_feedback,1
Feature_560,设计单调性,interior_color_atmosphere_negative_feedback,1
Feature_561,内饰可选颜色,interior_color_atmosphere_negative_feedback,1
Feature_562,内饰质感,interior_color_atmosphere_negative_feedback,1
Feature_563,沉浸感,interior_color_atmosphere_negative_feedback,1
Feature_564,色彩搭配,interior_color_atmosphere_negative_feedback,2
Feature_565,内饰颜色,interior_color_atmosphere_negative_feedback,1
Feature_566,前玻璃倒影,interior_color_atmosphere_negative_feedback,1
Feature_567,视野清晰度,interior_color_atmosphere_negative_feedback,1
Feature_568,米色耐脏性,interior_color_atmosphere_negative_feedback,1
Feature_569,实车观感,interior_color_atmosphere_negative_feedback,1
Feature_570,配色方案,interior_color_atmosphere_negative_feedback,1
Feature_571,氛围灯明显度,interior_color_atmosphere_negative_feedback,1
Feature_572,灯光氛围,interior_color_atmosphere_negative_feedback,1
Feature_573,机构,interior_design_details_positive_feedback,1
Feature_574,铁网出风口,interior_design_details_positive_feedback,1
Feature_575,前排座椅,interior_design_details_positive_feedback,1
Feature_576,二排座椅,interior_design_details_positive_feedback,1
Feature_577,娱乐屏开合方式,interior_design_details_positive_feedback,1
Feature_578,娱乐屏角度,interior_design_details_positive_feedback,1
Feature_579,实体按键,interior_design_details_positive_feedback,1
Feature_580,实体开门开关,interior_design_details_positive_feedback,1
Feature_581,中控储物盒,interior_design_details_positive_feedback,1
Feature_582,内饰,interior_design_details_positive_feedback,1
Feature_583,座椅,interior_design_details_positive_feedback,1
Feature_584,仪表台,interior_design_details_positive_feedback,1
Feature_585,设计,interior_design_details_positive_feedback,1
Feature_586,操作,interior_design_details_positive_feedback,1
Feature_587,CNSL手套箱,interior_design_details_positive_feedback,1
Feature_588,220V插座,interior_design_details_positive_feedback,1
Feature_589,出线口,interior_design_details_positive_feedback,1
Feature_590,内饰设计细节,interior_design_details_positive_feedback,1
Feature_591,后备箱盖板,interior_design_details_positive_feedback,1
Feature_592,插槽,interior_design_details_positive_feedback,1
Feature_593,后排座椅,interior_design_details_positive_feedback,1
Feature_594,手部支撑,interior_design_details_positive_feedback,1
Feature_595,窗位边界,interior_design_details_positive_feedback,1
Feature_596,中控屏幕,interior_design_details_positive_feedback,1
Feature_597,盲操功能,interior_design_details_positive_feedback,1
Feature_598,音响网罩,interior_design_details_positive_feedback,1
Feature_599,软质材料,interior_design_details_positive_feedback,1
Feature_600,细节处理,interior_design_details_positive_feedback,1
Feature_601,显示屏幕圆角,interior_design_details_positive_feedback,1
Feature_602,二排过道,interior_design_details_positive_feedback,1
Feature_603,右侧座椅横向移动,interior_design_details_positive_feedback,1
Feature_604,Nappa真皮座椅,interior_design_details_positive_feedback,1
Feature_605,副驾储物,interior_design_details_positive_feedback,1
Feature_606,后备箱百变空间,interior_design_details_positive_feedback,1
Feature_607,细节设计,interior_design_details_positive_feedback,1
Feature_608,简约设计,interior_design_details_positive_feedback,1
Feature_609,内饰设计,interior_design_details_positive_feedback,1
Feature_610,螺丝,interior_design_details_positive_feedback,1
Feature_611,改装支持,interior_design_details_positive_feedback,1
Feature_612,眼镜盒,interior_design_details_positive_feedback,1
Feature_613,B柱挂钩,interior_design_details_positive_feedback,1
Feature_614,三排座椅,interior_design_details_negative_feedback,1
Feature_615,后备箱,interior_design_details_negative_feedback,1
Feature_616,三排座椅后侧外包裹,interior_design_details_negative_feedback,1
Feature_617,内开门把手,interior_design_details_negative_feedback,1
Feature_618,细节,interior_design_details_negative_feedback,1
Feature_619,副驾手套箱,interior_design_details_negative_feedback,1
Feature_620,冰箱位,interior_design_details_negative_feedback,1
Feature_621,材质,interior_design_details_negative_feedback,1
Feature_622,后排座椅通风,interior_design_details_negative_feedback,1
Feature_623,二排左后小桌板,interior_design_details_negative_feedback,1
Feature_624,方向盘导航按钮,interior_design_details_negative_feedback,1
Feature_625,中央出风口装饰,interior_design_details_negative_feedback,1
Feature_626,中央扶手USB,interior_design_details_negative_feedback,1
Feature_627,门板,interior_design_details_negative_feedback,1
Feature_628,扶手下半部分,interior_design_details_negative_feedback,1
Feature_629,装配工艺,interior_design_details_negative_feedback,1
Feature_630,三排座椅,interior_design_other_positive_feedback,1
Feature_631,座椅,interior_design_other_negative_feedback,1
Feature_632,大空间,smart_cabin_hardware_positive_feedback,1
Feature_633,前备箱,smart_cabin_hardware_positive_feedback,1
Feature_634,界面,smart_cabin_hardware_positive_feedback,1
Feature_635,配置,smart_cabin_hardware_positive_feedback,1
Feature_636,屏幕,smart_cabin_hardware_positive_feedback,1
Feature_637,科技感,smart_cabin_hardware_positive_feedback,1
Feature_638,主副驾屏幕贯穿设计,smart_cabin_hardware_positive_feedback,1
Feature_639,8255芯片,smart_cabin_hardware_positive_feedback,1
Feature_640,配套,smart_cabin_hardware_positive_feedback,1
Feature_641,硬件,smart_cabin_hardware_positive_feedback,1
Feature_642,语音识别,smart_cabin_hardware_positive_feedback,1
Feature_643,8295芯片,smart_cabin_hardware_positive_feedback,1
Feature_644,自研系统,smart_cabin_hardware_positive_feedback,1
Feature_645,鸿蒙系统,smart_cabin_hardware_positive_feedback,1
Feature_646,仪表屏幕,smart_cabin_hardware_positive_feedback,1
Feature_647,后排娱乐系统,smart_cabin_hardware_positive_feedback,1
Feature_648,芯片,smart_cabin_hardware_positive_feedback,1
Feature_649,硬件平台化,smart_cabin_hardware_positive_feedback,1
Feature_650,页面设计,smart_cabin_hardware_positive_feedback,1
Feature_651,蔚来匹配,smart_cabin_hardware_positive_feedback,1
Feature_652,Momenta技术,smart_cabin_hardware_positive_feedback,1
Feature_653,性价比,smart_cabin_hardware_positive_feedback,1
Feature_654,操作流畅性,smart_cabin_hardware_positive_feedback,1
Feature_655,系统响应,smart_cabin_hardware_positive_feedback,1
Feature_656,中控屏,smart_cabin_hardware_positive_feedback,2
Feature_657,大屏设计,smart_cabin_hardware_positive_feedback,1
Feature_658,响应速度,smart_cabin_hardware_positive_feedback,1
Feature_659,前排遮阳板化妆镜,smart_cabin_hardware_positive_feedback,1
Feature_660,灯光亮度调节,smart_cabin_hardware_positive_feedback,1
Feature_661,色温调节,smart_cabin_hardware_positive_feedback,1
Feature_662,后排车门空调,smart_cabin_hardware_positive_feedback,1
Feature_663,风速调节,smart_cabin_hardware_positive_feedback,1
Feature_664,温度调节,smart_cabin_hardware_positive_feedback,1
Feature_665,座椅按摩,smart_cabin_hardware_positive_feedback,1
Feature_666,后排小桌板,smart_cabin_hardware_positive_feedback,1
Feature_667,储物设计,smart_cabin_hardware_positive_feedback,1
Feature_668,外后视镜,smart_cabin_hardware_positive_feedback,1
Feature_669,无边框设计,smart_cabin_hardware_positive_feedback,1
Feature_670,二排吸顶屏,smart_cabin_hardware_positive_feedback,1
Feature_671,屏幕尺寸,smart_cabin_hardware_positive_feedback,1
Feature_672,屏幕分辨率,smart_cabin_hardware_positive_feedback,1
Feature_673,华为鸿蒙座舱,smart_cabin_hardware_positive_feedback,1
Feature_674,客户满意度,smart_cabin_hardware_positive_feedback,1
Feature_675,价位段需求,smart_cabin_hardware_positive_feedback,1
Feature_676,用户体验,smart_cabin_hardware_positive_feedback,1
Feature_677,产品亮点,smart_cabin_hardware_positive_feedback,1
Feature_678,前排腿部空间,smart_cabin_hardware_negative_feedback,1
Feature_679,组合仪表屏幕尺寸,smart_cabin_hardware_negative_feedback,1
Feature_680,左右屏联动交互功能,smart_cabin_hardware_negative_feedback,1
Feature_681,主仪表尺寸,smart_cabin_hardware_negative_feedback,1
Feature_682,前挡投影内容量,smart_cabin_hardware_negative_feedback,1
Feature_683,鸿蒙系统价格,smart_cabin_hardware_negative_feedback,1
Feature_684,车机芯片性能,smart_cabin_hardware_negative_feedback,1
Feature_685,屏幕分辨率,smart_cabin_hardware_negative_feedback,1
Feature_686,智驾性能,smart_cabin_hardware_negative_feedback,1
Feature_687,高速智驾功能,smart_cabin_hardware_negative_feedback,1
Feature_688,AV主机,smart_cabin_hardware_negative_feedback,1
Feature_689,音响,smart_cabin_hardware_negative_feedback,1
Feature_690,副驾小桌板,smart_cabin_hardware_negative_feedback,1
Feature_691,屏幕,smart_cabin_hardware_negative_feedback,2
Feature_692,新科技体验,smart_cabin_hardware_negative_feedback,1
Feature_693,按键操作,smart_cabin_hardware_negative_feedback,1
Feature_694,UI设计风格,smart_cabin_ui_positive_feedback,1
Feature_695,应用风格,smart_cabin_ui_positive_feedback,1
Feature_696,信息分区,smart_cabin_ui_positive_feedback,1
Feature_697,色彩,smart_cabin_ui_positive_feedback,1
Feature_698,语音交互,smart_cabin_ui_positive_feedback,1
Feature_699,音乐界面,smart_cabin_ui_positive_feedback,1
Feature_700,功能,smart_cabin_ui_positive_feedback,1
Feature_701,仪表导航,smart_cabin_ui_positive_feedback,1
Feature_702,屏幕位置,smart_cabin_ui_positive_feedback,1
Feature_703,车模光影效果,smart_cabin_ui_positive_feedback,1
Feature_704,系统响应,smart_cabin_ui_positive_feedback,1
Feature_705,功能生态,smart_cabin_ui_positive_feedback,1
Feature_706,体验流畅性,smart_cabin_ui_positive_feedback,1
Feature_707,操作便利性,smart_cabin_ui_positive_feedback,2
Feature_708,界面简洁性,smart_cabin_ui_positive_feedback,1
Feature_709,IP贯穿屏,smart_cabin_ui_positive_feedback,1
Feature_710,中控HMI联动,smart_cabin_ui_positive_feedback,1
Feature_711,副驾显示,smart_cabin_ui_positive_feedback,1
Feature_712,歌词显示,smart_cabin_ui_positive_feedback,1
Feature_713,小部件,smart_cabin_ui_positive_feedback,1
Feature_714,双屏,smart_cabin_ui_positive_feedback,1
Feature_715,视觉效果,smart_cabin_ui_positive_feedback,1
Feature_716,卡片布置,smart_cabin_ui_positive_feedback,1
Feature_717,逻辑,smart_cabin_ui_positive_feedback,1
Feature_718,系统体验,smart_cabin_ui_positive_feedback,1
Feature_719,流畅性,smart_cabin_ui_positive_feedback,2
Feature_720,卡顿,smart_cabin_ui_positive_feedback,1
Feature_721,UI,smart_cabin_ui_positive_feedback,3
Feature_722,人性化,smart_cabin_ui_positive_feedback,1
Feature_723,简洁性,smart_cabin_ui_positive_feedback,2
Feature_724,易用性,smart_cabin_ui_positive_feedback,2
Feature_725,简介,smart_cabin_ui_positive_feedback,1
Feature_726,关键功能,smart_cabin_ui_positive_feedback,1
Feature_727,主界面,smart_cabin_ui_positive_feedback,1
Feature_728,平板化设计,smart_cabin_ui_positive_feedback,1
Feature_729,显示清晰度,smart_cabin_ui_positive_feedback,1
Feature_730,操作简易性,smart_cabin_ui_positive_feedback,1
Feature_731,简约性,smart_cabin_ui_positive_feedback,1
Feature_732,现代感,smart_cabin_ui_positive_feedback,1
Feature_733,细腻度,smart_cabin_ui_positive_feedback,1
Feature_734,卡片式界面,smart_cabin_ui_positive_feedback,1
Feature_735,分屏功能,smart_cabin_ui_positive_feedback,1
Feature_736,主副驾独立音频输出,smart_cabin_ui_positive_feedback,1
Feature_737,蓝牙耳机支持,smart_cabin_ui_positive_feedback,1
Feature_738,头枕音响,smart_cabin_ui_positive_feedback,1
Feature_739,操作,smart_cabin_ui_positive_feedback,1
Feature_740,越野模式,smart_cabin_ui_positive_feedback,1
Feature_741,可视化展示,smart_cabin_ui_positive_feedback,1
Feature_742,屏幕,smart_cabin_ui_positive_feedback,2
Feature_743,界面,smart_cabin_ui_positive_feedback,1
Feature_744,3D交互设计,smart_cabin_ui_positive_feedback,1
Feature_745,三维模型,smart_cabin_ui_positive_feedback,1
Feature_746,车窗,smart_cabin_ui_positive_feedback,1
Feature_747,加油盖,smart_cabin_ui_positive_feedback,1
Feature_748,清晰度,smart_cabin_ui_negative_feedback,1
Feature_749,品质感,smart_cabin_ui_negative_feedback,1
Feature_750,大屏,smart_cabin_ui_negative_feedback,2
Feature_751,UI设计,smart_cabin_ui_negative_feedback,1
Feature_752,闪退,smart_cabin_ui_negative_feedback,1
Feature_753,显示效果,smart_cabin_ui_negative_feedback,1
Feature_754,图标,smart_cabin_ui_negative_feedback,1
Feature_755,功能菜单层级,smart_cabin_ui_negative_feedback,1
Feature_756,图标显示比例,smart_cabin_ui_negative_feedback,1
Feature_757,主界面程序布局,smart_cabin_ui_negative_feedback,1
Feature_758,程序数量,smart_cabin_ui_negative_feedback,1
Feature_759,车型配置,smart_cabin_ui_negative_feedback,1
Feature_760,产品差异化,smart_cabin_ui_negative_feedback,1
Feature_761,功能,smart_cabin_ui_negative_feedback,1
Feature_762,应用,smart_cabin_ui_negative_feedback,1
Feature_763,整车功能,smart_cabin_ui_negative_feedback,1
Feature_764,操作界面,smart_cabin_ui_negative_feedback,1
Feature_765,美术设计,smart_cabin_ui_negative_feedback,1
Feature_766,应用整合,smart_cabin_ecosystem_positive_feedback,1
Feature_767,系统UI统一,smart_cabin_ecosystem_positive_feedback,1
Feature_768,应用响应速度,smart_cabin_ecosystem_positive_feedback,1
Feature_769,联网搜索,smart_cabin_ecosystem_positive_feedback,1
Feature_770,短视频,smart_cabin_ecosystem_positive_feedback,1
Feature_771,CarPlay,smart_cabin_ecosystem_positive_feedback,1
Feature_772,ICCOA CarLink,smart_cabin_ecosystem_positive_feedback,1
Feature_773,HiCar,smart_cabin_ecosystem_positive_feedback,1
Feature_774,Flyme Link,smart_cabin_ecosystem_positive_feedback,1
Feature_775,生态丰富,smart_cabin_ecosystem_positive_feedback,1
Feature_776,应用丰富,smart_cabin_ecosystem_positive_feedback,1
Feature_777,流畅感,smart_cabin_ecosystem_positive_feedback,1
Feature_778,应用顺畅性,smart_cabin_ecosystem_positive_feedback,1
Feature_779,家庭场景应用适配,smart_cabin_ecosystem_positive_feedback,1
Feature_780,高通骁龙8295P芯片,smart_cabin_ecosystem_positive_feedback,1
Feature_781,四屏交互系统,smart_cabin_ecosystem_positive_feedback,1
Feature_782,15.7英寸中控屏,smart_cabin_ecosystem_positive_feedback,1
Feature_783,15.7英寸副驾屏,smart_cabin_ecosystem_positive_feedback,1
Feature_784,13.3英寸HUD抬头显示,smart_cabin_ecosystem_positive_feedback,1
Feature_785,安全驾驶交互屏,smart_cabin_ecosystem_positive_feedback,1
Feature_786,MindGPT,smart_cabin_ecosystem_positive_feedback,1
Feature_787,AI理想同学,smart_cabin_ecosystem_positive_feedback,1
Feature_788,语音控制,smart_cabin_ecosystem_positive_feedback,1
Feature_789,绘画生成,smart_cabin_ecosystem_positive_feedback,1
Feature_790,任务规划,smart_cabin_ecosystem_positive_feedback,1
Feature_791,19扬声器音响系统,smart_cabin_ecosystem_positive_feedback,1
Feature_792,7.3.4全景声布局,smart_cabin_ecosystem_positive_feedback,1
Feature_793,应用日常使用满足度,smart_cabin_ecosystem_positive_feedback,1
Feature_794,常用功能覆盖,smart_cabin_ecosystem_positive_feedback,1
Feature_795,APP,smart_cabin_ecosystem_positive_feedback,2
Feature_796,应用功能,smart_cabin_ecosystem_positive_feedback,1
Feature_797,高德,smart_cabin_ecosystem_positive_feedback,1
Feature_798,应用中心,smart_cabin_ecosystem_positive_feedback,1
Feature_799,功能,smart_cabin_ecosystem_positive_feedback,1
Feature_800,车辆启动,smart_cabin_ecosystem_positive_feedback,1
Feature_801,空调控制,smart_cabin_ecosystem_positive_feedback,1
Feature_802,远控功能,smart_cabin_ecosystem_positive_feedback,1
Feature_803,系统适配,smart_cabin_ecosystem_positive_feedback,1
Feature_804,苹果,smart_cabin_ecosystem_positive_feedback,1
Feature_805,安卓,smart_cabin_ecosystem_positive_feedback,1
Feature_806,鸿蒙,smart_cabin_ecosystem_positive_feedback,1
Feature_807,功能,smart_cabin_ecosystem_negative_feedback,1
Feature_808,图标布局,smart_cabin_ecosystem_negative_feedback,1
Feature_809,语音识别,smart_cabin_ecosystem_negative_feedback,1
Feature_810,连续操作功能,smart_cabin_ecosystem_negative_feedback,1
Feature_811,卡顿,smart_cabin_ecosystem_negative_feedback,1
Feature_812,开放性,smart_cabin_ecosystem_negative_feedback,1
Feature_813,丰富度,smart_cabin_ecosystem_negative_feedback,1
Feature_814,第三方应用,smart_cabin_ecosystem_negative_feedback,1
Feature_815,车机,smart_cabin_ecosystem_negative_feedback,1
Feature_816,银河,smart_cabin_ecosystem_negative_feedback,1
Feature_817,APP,smart_cabin_ecosystem_negative_feedback,1
Feature_818,APP下载,smart_cabin_ecosystem_negative_feedback,1
Feature_819,娱乐app生态,smart_cabin_ecosystem_negative_feedback,1
Feature_820,APP界面,smart_cabin_ecosystem_negative_feedback,1
Feature_821,主界面,smart_cabin_ecosystem_negative_feedback,1
Feature_822,AV,smart_cabin_ecosystem_negative_feedback,1
Feature_823,网联,smart_cabin_ecosystem_negative_feedback,1
Feature_824,手机互联,smart_cabin_ecosystem_negative_feedback,1
Feature_825,唤醒,smart_cabin_voice_assistant_positive_feedback,1
Feature_826,识别,smart_cabin_voice_assistant_positive_feedback,1
Feature_827,响应速度,smart_cabin_voice_assistant_positive_feedback,3
Feature_828,功能多样性,smart_cabin_voice_assistant_positive_feedback,1
Feature_829,AI形象,smart_cabin_voice_assistant_positive_feedback,1
Feature_830,拾音分区,smart_cabin_voice_assistant_positive_feedback,1
Feature_831,语音交互,smart_cabin_voice_assistant_positive_feedback,2
Feature_832,执行能力,smart_cabin_voice_assistant_positive_feedback,1
Feature_833,卡顿,smart_cabin_voice_assistant_positive_feedback,1
Feature_834,泛化能力,smart_cabin_voice_assistant_positive_feedback,1
Feature_835,模糊识别,smart_cabin_voice_assistant_positive_feedback,1
Feature_836,多音乐联动,smart_cabin_voice_assistant_positive_feedback,1
Feature_837,导航联动,smart_cabin_voice_assistant_positive_feedback,1
Feature_838,AI联动功能,smart_cabin_voice_assistant_positive_feedback,1
Feature_839,网络依赖,smart_cabin_voice_assistant_positive_feedback,1
Feature_840,语音助手优势,smart_cabin_voice_assistant_positive_feedback,1
Feature_841,语音唤醒,smart_cabin_voice_assistant_positive_feedback,1
Feature_842,屏幕自动熄屏,smart_cabin_voice_assistant_positive_feedback,1
Feature_843,主界面图标清晰度,smart_cabin_voice_assistant_positive_feedback,1
Feature_844,应用查找便捷性,smart_cabin_voice_assistant_positive_feedback,1
Feature_845,识别准确率,smart_cabin_voice_assistant_positive_feedback,1
Feature_846,分区识别,smart_cabin_voice_assistant_positive_feedback,1
Feature_847,复杂识别,smart_cabin_voice_assistant_positive_feedback,1
Feature_848,NOMI形象外显互动,smart_cabin_voice_assistant_positive_feedback,1
Feature_849,响应灵敏度,smart_cabin_voice_assistant_positive_feedback,1
Feature_850,执行准确性,smart_cabin_voice_assistant_positive_feedback,1
Feature_851,基本控制功能,smart_cabin_voice_assistant_positive_feedback,1
Feature_852,语音增强,smart_cabin_voice_assistant_positive_feedback,1
Feature_853,语音助手响应,smart_cabin_voice_assistant_positive_feedback,1
Feature_854,多指令同时输出,smart_cabin_voice_assistant_positive_feedback,1
Feature_855,语音识别,smart_cabin_voice_assistant_positive_feedback,1
Feature_856,连续指令,smart_cabin_voice_assistant_positive_feedback,1
Feature_857,语音助手回复打断响应,smart_cabin_voice_assistant_positive_feedback,1
Feature_858,连续提问接续,smart_cabin_voice_assistant_positive_feedback,1
Feature_859,可见即可说,smart_cabin_voice_assistant_positive_feedback,1
Feature_860,连续对话,smart_cabin_voice_assistant_positive_feedback,1
Feature_861,语音助手响应速度,smart_cabin_voice_assistant_positive_feedback,1
Feature_862,语音灵敏度,smart_cabin_voice_assistant_positive_feedback,2
Feature_863,语音响应速度,smart_cabin_voice_assistant_positive_feedback,1
Feature_864,语音启动智驾,smart_cabin_voice_assistant_positive_feedback,1
Feature_865,智驾功能设置,smart_cabin_voice_assistant_positive_feedback,1
Feature_866,Nomi情绪价值,smart_cabin_voice_assistant_positive_feedback,1
Feature_867,自然语言理解能力,smart_cabin_voice_assistant_positive_feedback,1
Feature_868,反应速度,smart_cabin_voice_assistant_negative_feedback,1
Feature_869,理解能力,smart_cabin_voice_assistant_negative_feedback,1
Feature_870,拒识率,smart_cabin_voice_assistant_negative_feedback,1
Feature_871,识别准确率,smart_cabin_voice_assistant_negative_feedback,1
Feature_872,响应速度,smart_cabin_voice_assistant_negative_feedback,1
Feature_873,同质化,smart_cabin_voice_assistant_negative_feedback,1
Feature_874,唤醒率,smart_cabin_voice_assistant_negative_feedback,1
Feature_875,唤醒响应,smart_cabin_voice_assistant_negative_feedback,1
Feature_876,语音对话响应速度,smart_cabin_voice_assistant_negative_feedback,1
Feature_877,语音识别准确率,smart_cabin_voice_assistant_negative_feedback,1
Feature_878,连续对话识别,smart_cabin_voice_assistant_negative_feedback,1
Feature_879,误识别,smart_cabin_voice_assistant_negative_feedback,1
Feature_880,NFC钥匙,smart_cabin_voice_assistant_negative_feedback,1
Feature_881,UWB钥匙,smart_cabin_voice_assistant_negative_feedback,1
Feature_882,车机任务,smart_cabin_voice_assistant_negative_feedback,1
Feature_883,高级功能,smart_cabin_voice_assistant_negative_feedback,1
Feature_884,触发灵敏度,smart_cabin_voice_assistant_negative_feedback,1
Feature_885,HUD,smart_cabin_unique_features_positive_feedback,1
Feature_886,浏览器,smart_cabin_unique_features_positive_feedback,1
Feature_887,生态功能,smart_cabin_unique_features_positive_feedback,1
Feature_888,路线导航,smart_cabin_unique_features_positive_feedback,1
Feature_889,冰箱控制面板,smart_cabin_unique_features_positive_feedback,1
Feature_890,食物储存温度调节,smart_cabin_unique_features_positive_feedback,1
Feature_891,能耗统计,smart_cabin_unique_features_positive_feedback,1
Feature_892,空调模式,smart_cabin_unique_features_positive_feedback,1
Feature_893,说明书,smart_cabin_unique_features_positive_feedback,1
Feature_894,触控按键布局,smart_cabin_unique_features_positive_feedback,1
Feature_895,路书App,smart_cabin_unique_features_positive_feedback,1
Feature_896,场景预设,smart_cabin_unique_features_positive_feedback,1
Feature_897,娱乐屏翻折,smart_cabin_unique_features_positive_feedback,1
Feature_898,屏幕角度调节,smart_cabin_unique_features_positive_feedback,1
Feature_899,屏幕滑移调节,smart_cabin_unique_features_positive_feedback,1
Feature_900,彩蛋功能,smart_cabin_unique_features_positive_feedback,1
Feature_901,摄像画面调出功能,smart_cabin_unique_features_positive_feedback,1
Feature_902,四向摄像画面,smart_cabin_unique_features_positive_feedback,1
Feature_903,恒湿,smart_cabin_unique_features_positive_feedback,1
Feature_904,恒温,smart_cabin_unique_features_positive_feedback,1
